CODMUNI;MINCARRETN;MAXCARRETN;RANGECARRETN;MEANCARRETN;STDCARRETN;MINDISAUT;MAXDISAUT;RANGEDISAUT;MEANDISAUT;STDDISAUT;MINDISFERR;MAXDISFERR;RANGEDISFERR;MEANDISFERR;STDDISFERR
9136;40.169344;3386.953289;3346.783945;1708.574119;690.634933;4482.588936;10929.45815;6446.86921;7651.642324;1448.0804;3539.721905;8367.534608;4827.812702;5841.537164;1054.299156
9167;2443.759891;6697.079749;4253.319858;4650.349319;901.630128;2364.414748;6588.91035;4224.495602;4287.517186;977.29536;6063.304311;10392.60686;4329.302543;8003.647842;913.286079
9137;2219.873171;6807.170678;4587.297507;4166.451966;1096.454022;1109.123239;6785.731476;5676.608238;4020.749506;1173.191197;22.554911;4009.622215;3987.067304;2159.122109;887.990716
9138;37.826629;2391.754725;2353.928096;985.432389;541.294041;8809.510862;12015.61261;3206.101749;10352.0906;787.594267;4566.993242;8384.925102;3817.931859;6540.839531;908.182297
9139;1412.898285;5173.692102;3760.793817;3376.019557;925.924118;4837.010979;10233.58449;5396.573514;7446.593927;1254.529544;6810.630077;11374.06851;4563.438428;9065.686781;1106.77627
9162;20.488585;3616.783104;3596.294519;1849.592486;802.972029;3197.61373;8351.982631;5154.368901;5482.143759;1117.456294;4630.051642;9683.591921;5053.540279;6891.338163;1081.138711
9140;2266.231819;13598.44028;11332.20846;7978.877013;2822.515071;789.727081;6603.343857;5813.616775;3579.176155;1265.442224;9457.445437;19208.90445;9751.459014;14248.89367;2260.85035
9141;16.755993;2729.495378;2712.739384;1144.24141;618.293793;53.563725;3082.218932;3028.655207;1208.188911;584.722716;1354.163783;4638.241574;3284.077791;3141.480801;789.67224
9143;3462.858134;9286.981334;5824.1232;6171.123898;1282.453563;2666.311244;8589.397837;5923.086594;5799.741746;1200.337678;2926.969543;8813.084807;5886.115264;5826.278468;1248.915632
9151;1125.495063;12924.09773;11798.60267;7102.852553;2770.373678;26.454754;6865.993365;6839.538611;2504.503808;1140.914043;38.328189;7519.280187;7480.951998;3448.211343;1644.833725
9152;3185.870537;12243.13604;9057.265498;8665.72842;2204.024847;2724.030838;12321.30567;9597.274829;7940.794169;1908.684562;1634.948575;11094.12957;9459.180997;6395.07842;2422.58629
9163;14.931949;6901.107296;6886.175347;2671.966356;1408.530241;23273.1338;35338.83389;12065.70009;29491.92813;2591.082488;4490.760336;15737.58245;11246.82212;9539.255033;2518.64704
9164;9531.116195;17233.3688;7702.2526;13299.90655;1701.648425;9273.945182;16930.15186;7656.206675;13304.97264;1772.880042;8597.75039;16651.08744;8053.337049;12804.12457;1869.767191
9179;5352.586031;10043.36904;4690.783012;7189.776162;1094.29025;4076.105605;8782.488863;4706.383259;6248.834252;1059.503829;4325.447573;8820.428585;4494.981012;6770.725537;1081.683255
9168;8452.89279;16013.28935;7560.396558;12541.74509;1810.586302;10309.9275;16897.08059;6587.153085;13743.25683;1389.386446;2379.511443;10407.84833;8028.336885;6577.641587;1969.386383
9169;872.897962;6381.448121;5508.550159;3138.333908;1150.968946;18807.30806;26603.96879;7796.660734;22753.13891;2023.527585;20159.98087;27997.88458;7837.90371;24083.95944;2040.951691
9170;1064.567759;5849.442715;4784.874955;3408.816703;993.65476;3444.559569;9571.723825;6127.164256;6600.265343;1368.383514;936.622729;5454.263537;4517.640808;3325.522403;976.765947
9172;507.031943;7198.630578;6691.598635;3598.490465;1331.095167;8652.12261;20562.21275;11910.09014;14769.43816;2886.177741;16888.47767;26551.0758;9662.598127;21727.23279;2361.617001
9173;17825.22066;22675.42725;4850.206587;20420.19723;1152.301265;36287.03603;45138.5661;8851.530079;40270.56991;2131.587864;21999.6157;31324.36017;9324.744474;27088.63313;2513.077626
9180;3677.7887;9167.342179;5489.553479;6724.531073;1075.866338;4156.543887;9031.333123;4874.789236;6617.368211;1002.228967;6113.926415;11158.09288;5044.166469;8747.448871;1116.170936
9174;3139.478233;17227.10714;14087.62891;11134.93601;3531.574841;16334.92097;30827.31289;14492.39191;22868.94501;3592.332583;17378.31406;25216.34617;7838.032107;20947.40897;1575.796007
9184;2227.670848;7658.365845;5430.694996;4850.57188;1243.511871;27425.52176;32709.40236;5283.8806;29572.71062;1199.28973;28829.8765;34414.58353;5584.707032;31187.7219;1209.16258
9196;1842.154346;7852.544874;6010.390528;4842.076111;1480.896753;1805.663701;8911.653109;7105.989408;4774.831348;1689.106686;3637.411544;10627.04359;6989.632049;6908.465941;1643.093113
9175;3828.747071;12798.41938;8969.67231;7549.532294;1986.963411;4635.546222;18423.88719;13788.34097;12270.61622;3319.892037;10065.03376;25700.45044;15635.41668;18018.44408;3835.17247
9176;2274.478757;5300.970863;3026.492106;3810.326003;692.882414;1859.91889;5354.187301;3494.268411;3540.333999;826.802432;3290.231864;6703.177549;3412.945685;4940.575557;783.556234
9177;21.010399;15809.6356;15788.6252;7667.957149;4170.118252;3753.836106;25449.52325;21695.68715;12858.50996;5330.248353;5648.837719;23187.13371;17538.29599;13832.31088;4570.720828
9178;1044.682509;4161.629667;3116.947159;2500.225108;727.099847;6994.197044;10050.67486;3056.47782;8726.592517;618.679142;17156.88583;20259.39336;3102.507537;18729.94869;777.495231
9194;3.61628;14625.43268;14621.8164;4994.348892;3221.227793;10.470993;11587.06258;11576.59158;4576.625321;2576.106284;30.852221;10971.23445;10940.38222;5145.638595;2488.110192
9181;461.49521;8209.943329;7748.448119;3411.631662;1602.506102;38.281518;9010.450763;8972.169245;3521.545259;1904.682222;7047.727203;16759.57187;9711.844665;11921.56286;2536.485737
9182;9838.506991;15440.55646;5602.049467;12632.03874;1411.324199;10541.00241;15483.16045;4942.158032;13059.27498;1222.040546;10479.47894;14656.93562;4177.456683;12776.81527;990.132033
9183;6375.932811;12467.55828;6091.625464;9321.961756;1589.60126;29604.785;35479.16808;5874.383083;32429.65613;1270.443927;31516.45684;35914.85889;4398.402042;33639.95645;1018.697443
9189;758.447627;11712.7276;10954.27997;5748.330925;2720.660328;17787.87203;29587.28414;11799.41211;23464.11018;2593.523561;502.107134;10669.92156;10167.81442;4902.2408;2190.308358
9195;5677.049855;11089.10475;5412.054892;7860.504011;1060.311144;11974.52638;17262.58478;5288.0584;14699.23038;1309.117036;11115.76415;16416.11578;5300.351627;13882.88914;1330.683033
9190;25843.27733;30625.6455;4782.368174;28560.20502;1017.933824;10268.56564;17569.43686;7300.871222;14011.88107;1604.780084;2339.349434;12257.78811;9918.438676;6632.120503;2243.074109
9191;2150.994788;7735.485121;5584.490333;5352.715163;1364.050065;17053.16056;23242.71834;6189.557776;20306.38757;1518.996144;18817.04112;25029.32091;6212.279792;22129.8501;1568.079712
9192;14294.57724;21971.32431;7676.747063;18316.78173;1734.063532;18269.17568;24921.92725;6652.751575;21601.7292;1562.423735;17018.75338;24186.00901;7167.255629;20948.20399;1469.762445
9197;7087.024784;11275.79764;4188.772852;9113.882319;916.393433;27.770413;4862.510228;4834.739816;2388.099249;1159.946376;305.661312;5138.138873;4832.477561;3152.654351;1018.816346
9198;2249.542466;10872.34157;8622.799107;6277.775195;1917.821726;9661.027168;14222.97075;4561.943579;12011.32846;1023.841549;9600.776239;13816.73127;4215.95503;11678.12602;939.48433
9199;4648.835898;8336.695764;3687.859866;6613.107158;826.162702;14199.08344;20596.63012;6397.546686;17815.59823;1634.986272;2052.674622;5611.256714;3558.582093;3852.582141;733.829861
37165;37230.12041;41846.47605;4616.355632;39640.20604;1005.027484;37373.07224;42023.01186;4649.939619;39764.50697;999.322224;31649.66394;35786.34368;4136.679733;33798.28131;1059.408596
9200;42.075698;4836.06157;4793.985872;2194.558587;1036.408775;13016.20597;23046.0586;10029.85264;18483.93585;2271.006736;15281.42507;24540.94326;9259.518193;20200.83815;2052.532043
9201;3552.236648;9061.967975;5509.731327;6268.293646;1285.217532;28073.47235;33715.65855;5642.186202;31002.59406;1321.780627;23799.36299;28053.80448;4254.441489;26139.07707;975.295183
9202;6213.362484;9262.403131;3049.040648;7903.27533;684.531672;6394.451891;9776.472457;3382.020566;8298.080862;727.770288;16541.91496;19647.81291;3105.897956;17883.90348;830.844647
9206;3450.659551;7710.475805;4259.816254;5864.950855;924.090581;3080.5723;7582.870443;4502.298144;5836.601441;1040.375489;5118.082357;8222.230704;3104.148347;6472.405362;634.453418
9226;17872.04946;22989.57655;5117.527087;20758.70442;1221.150963;32985.46806;38604.35366;5618.885601;35936.79375;1374.357979;31121.2595;36625.78771;5504.528211;33372.39693;1332.056356
9208;215.021427;9254.131353;9039.109926;4849.547331;2199.211652;4378.768703;17477.33445;13098.56575;10705.04762;3323.677114;5760.92068;19344.96391;13584.04323;12096.05725;3360.357776
9209;16.12555;17577.58757;17561.46202;6770.781703;4623.157658;20730.13038;40065.03777;19334.90739;30858.48642;4532.566563;5322.14344;23392.16971;18070.02627;13769.04202;4044.654263
9220;1282.566443;7130.769689;5848.203246;4114.914177;1410.492262;3127.594411;9405.908587;6278.314175;6413.450406;1409.744982;5093.994262;10669.1345;5575.140237;7618.390471;1222.481737
9227;44.276166;3517.345388;3473.069221;1858.296116;693.475669;14327.17712;21894.45032;7567.273204;18436.90517;1655.826464;22701.77151;29997.90833;7296.136813;26583.40752;1654.96197
9211;24.377498;10334.59896;10310.22146;3767.767106;2606.010645;24.295757;11760.25003;11735.95428;4018.96279;2795.654306;1880.710242;16227.15117;14346.44093;8919.955049;3238.560311
9213;30.182997;11637.49043;11607.30743;4647.730889;2920.008362;24238.12216;40706.12032;16467.99817;32636.7608;3514.023478;17022.31731;28331.47969;11309.16237;22800.86638;2600.035969
9221;1128.637981;5660.979531;4532.34155;3238.366424;1099.934115;1755.546516;5064.369922;3308.823405;3504.568425;697.309222;1759.123632;6818.20625;5059.082619;4245.640739;1160.863293
9214;18.722428;6049.617986;6030.895558;2201.495782;1327.500573;18479.49258;33968.73643;15489.24385;26682.30104;3670.314089;38.133732;10212.77813;10174.6444;4096.7095;2357.620798
9223;7638.488369;10793.58229;3155.093925;9478.280602;736.642308;42527.55952;46232.15596;3704.596437;44561.22895;863.820296;24482.25526;27743.25967;3261.004408;26233.65137;797.5393
9224;36.173409;5967.231041;5931.057632;2454.248085;1317.901121;16.085202;6705.637934;6689.552732;2704.43569;1541.613085;283.1611;7096.523623;6813.362524;4005.324503;1476.838796
9215;3581.38998;16697.40188;13116.0119;10113.26799;2901.172345;24816.22517;39212.62754;14396.40237;33275.94447;3079.629361;35.654472;8752.6332;8716.978728;3968.235021;1893.192099
9225;4435.336506;10534.66263;6099.326125;7481.254407;1219.572545;36658.12095;43746.25331;7088.132356;40480.20591;1822.435419;13156.88888;20433.28031;7276.391427;17358.78777;1827.927171
9239;11009.7978;15030.42727;4020.629477;13329.67703;901.871773;6.389883;4354.832876;4348.442993;2211.610086;957.549274;25.661019;4060.867775;4035.206757;1757.826272;819.176869
9216;36.552397;11288.93065;11252.37826;5226.451306;2431.344973;18337.32647;36948.5638;18611.23734;26918.23229;4412.872292;13.238737;9452.296906;9439.058168;3876.523114;2250.159395
9241;1061.892784;2980.039002;1918.146219;2161.500124;420.935763;48.251631;3785.629466;3737.377836;1770.820768;819.563726;1553.040885;5863.360464;4310.319579;3746.037607;905.029883
9217;16.180461;5886.578741;5870.39828;2470.41681;1268.45104;26199.60186;42900.70789;16701.10603;36146.9964;3906.82751;16855.46901;29943.65898;13088.18997;25035.42147;3012.499423
9218;14.181306;4368.915597;4354.734291;1910.463208;838.366911;27.882565;4991.205517;4963.322952;2236.391916;1011.581072;2984.665226;8149.054347;5164.389121;5227.781322;1079.976831
9219;19.351714;8290.099958;8270.748243;2942.545232;1595.116165;7.052676;8152.693707;8145.641031;2864.937556;1559.572239;41.195998;9516.806109;9475.610111;3859.997312;1847.360073
9228;5160.081621;9652.99668;4492.91506;7443.03831;1103.484593;4208.023303;8462.121347;4254.098044;6222.06735;993.175939;10860.84445;15949.45702;5088.612565;13219.84206;1154.55287
9229;26.927689;3787.75118;3760.823492;1805.344998;841.35529;11917.36341;19059.05457;7141.691155;15455.01413;1531.123053;723.55571;5891.679187;5168.123477;3308.846769;1120.186547
9230;985.018298;3938.827302;2953.809004;2479.731549;608.160531;11056.70703;15324.10829;4267.401264;13152.58499;990.464678;7740.986639;12009.4094;4268.422763;9849.345186;987.999732
9231;9392.351186;16702.27699;7309.925807;12485.33193;1481.341209;8859.394668;14867.31769;6007.923026;11668.64823;1323.361091;7988.199858;14201.97563;6213.775769;11513.28368;1367.017419
9232;17771.71731;27053.63977;9281.922452;23198.46467;1908.156618;39182.80484;47255.66719;8072.862354;43379.98794;1910.533436;15443.3376;26288.86871;10845.53111;21964.26343;2198.876998
9235;14990.37757;20387.0961;5396.718525;17846.00794;1144.213355;14805.60234;22953.8311;8148.228766;18874.2569;1918.178392;8648.763059;13672.82437;5024.061315;11280.21078;1081.49958
9236;3251.704448;6678.347838;3426.64339;4779.265355;724.929633;3439.589719;7135.804527;3696.214808;5128.62078;843.431182;3739.529911;6485.1424;2745.612489;4971.792359;561.501654
9238;8.282881;7529.579695;7521.296814;2877.991218;1796.135276;8292.441809;30571.30887;22278.86706;18808.94642;4564.366725;7796.608078;27244.2206;19447.61252;15948.27141;4164.131142
9242;40.732921;4317.264164;4276.531243;2018.659416;893.472407;35.375866;4857.567115;4822.19125;2156.585217;895.841276;12046.59907;17525.14064;5478.541563;14841.13126;1266.775963
9243;2157.457074;8264.373722;6106.916649;5175.947486;1423.866522;2335.798044;8587.006086;6251.208042;5349.150656;1432.749995;11916.68352;16906.09768;4989.41416;14446.00315;1309.682906
9244;6407.615854;13384.73179;6977.115934;10019.31402;1567.078967;24989.40978;29825.11839;4835.708609;27289.33577;1137.871909;23144.42316;28717.51005;5573.086884;26310.10871;1340.180763
9248;10517.41221;14906.07987;4388.667655;12406.93962;1008.108038;15989.73855;22508.96628;6519.227733;19168.51286;1451.47828;17681.57712;22890.8507;5209.27358;20572.31652;1312.578277
9246;4740.359309;19271.13962;14530.78031;11773.18965;3373.056769;32637.81749;47548.15622;14910.33873;40589.51835;3577.310645;7413.775415;19366.6184;11952.84299;14817.35235;2804.136667
9247;3290.203539;10243.8915;6953.687959;7201.335538;1744.738625;4041.422662;11077.51241;7036.08975;7993.540635;1808.219779;6886.786795;11129.19131;4242.40451;9145.32705;877.527339
34180;1340.902834;5696.612144;4355.70931;3371.188782;956.944323;1342.379582;6030.939755;4688.560174;3488.066164;1040.06936;1299.35239;5302.85492;4003.50253;3357.924544;940.334233
9250;382.445143;4916.685305;4534.240162;2402.863681;929.049068;542.015484;5355.651324;4813.63584;2644.035894;932.977875;114.72089;5764.986291;5650.265401;3445.644628;1340.588246
9258;10580.0952;15758.86783;5178.772629;13357.31239;1297.258416;10439.66504;15757.88739;5318.222343;13092.66003;1399.965514;9963.904464;15610.46313;5646.558668;12865.12567;1397.708396
9288;12.767886;3460.162001;3447.394114;1360.566225;750.51878;34.695309;2907.98401;2873.288702;1558.017591;649.527459;47.469183;4486.943579;4439.474396;2196.448356;923.347654
9251;25.962223;10574.15487;10548.19264;3202.853487;2437.142414;12.100603;10901.93618;10889.83558;3227.552696;2779.159839;45.916075;11972.76061;11926.84454;4025.955664;2848.247791
9253;19.069883;6150.510014;6131.440131;2596.429438;1374.574192;24.730188;2747.43273;2722.702542;1148.262161;584.510051;6507.022967;12157.49335;5650.470381;8722.388979;1181.876075
9255;4775.69688;10003.59158;5227.8947;7744.045566;1072.777495;8700.345388;17340.87863;8640.533246;12455.00502;1957.80081;9431.76046;14439.85831;5008.09785;11918.92623;1039.592886
9259;2072.38003;8947.437245;6875.057214;5688.8837;1528.625448;2640.635968;9791.922742;7151.286774;6048.443058;1546.473711;4010.288798;14651.79945;10641.51065;9489.763759;2491.563745
9256;7735.968312;20814.49524;13078.52693;14161.05441;3294.939555;16242.27918;26601.80203;10359.52285;21160.19379;2590.48199;4176.955616;14720.67982;10543.7242;9266.29004;2852.892962
9257;3766.644294;8068.923086;4302.278792;5916.973356;991.508973;4515.409436;8526.060324;4010.650888;6328.617284;944.350497;16074.0359;20587.83862;4513.802724;18374.97905;1091.424944
9261;585.93229;12433.64984;11847.71755;6539.768017;2992.78763;1227.139047;12723.35355;11496.21451;6547.697838;3023.213613;1067.546021;12717.622;11650.07598;6866.937575;2957.535614
9262;21.17155;4852.072199;4830.900649;2125.655907;1080.678936;5249.417363;12113.49299;6864.075626;8751.743823;1347.314902;6371.456523;12839.58419;6468.127664;9158.395348;1373.111362
9265;5845.045563;9928.431752;4083.386189;8027.847228;887.321906;8176.195477;13143.35167;4967.156191;10739.56677;1043.095129;7378.848424;12320.12696;4941.278535;9909.476629;1038.998961
9269;3234.350949;7928.764;4694.413051;5436.736531;1143.917477;31700.87432;36093.69691;4392.822585;33814.60307;949.667576;32872.38632;35823.00153;2950.615209;34165.19022;650.847236
9266;12123.80148;20362.5049;8238.703426;16635.69765;1636.015935;23444.34455;33356.13329;9911.788741;28949.98265;2358.83729;19780.59813;29689.91674;9909.318608;25311.19992;2234.310379
9267;6908.465673;14951.77063;8043.304956;10383.48126;1842.791979;1698.580898;7595.969779;5897.38888;4438.936233;1412.616494;19.267594;8036.104871;8016.837278;4440.270854;2006.866993
9268;22.447237;5814.903257;5792.45602;2774.900779;1190.349406;30751.19581;37336.77126;6585.575444;33996.97714;1690.933209;19505.0863;25576.49131;6071.405005;22480.92038;1450.76436
9270;12405.9749;19747.48137;7341.506465;16214.88316;1311.504007;1594.933955;15310.64865;13715.7147;8500.404463;3060.313309;585.486659;13180.99749;12595.51083;6319.995262;2864.710824
9272;3646.329071;13320.02073;9673.691659;9244.796404;2426.736095;15313.72356;28183.62347;12869.89992;21772.77708;2898.995064;15097.63738;27863.81765;12766.18027;21211.80328;2919.843263
